text,label
එක නම් ඇත්ත බන් ගොන් බඩු දාගෙන චැනල් එකත් කාගන්නවා මුන් අර හිටපු එකට රගපාන්නවත් බැහැ හරියට චැනල් එකත් ගු කරගන්නවා,0
මේක බලලා මගේ ඔලුවත් අවුල් උනා,0
දෙන්නාම අලුත් ජිම් එකකට බහිනවා වගේ face_with_tears_of_joy face_with_tears_of_joy සෙක්සි බනානා grinning_face_with_sweat grinning_face_with_sweat love you guys red_heart,2
ආචාර්යතුමනිබොහෝම ස්තූතියි,2
සීමාවක් මායිමක් නැතැයි කී සෙනෙහස ඇයි දෙතැනක තනිවී,0
my favourite channel red_heart red_heart,2
කියාගන්න බැරි තරමට ආදරේ කලා සිතා ගන්න බැරි තරමට සිතින් ලං වුනා දරා ගන්න බැරි තරමට දුකක් දී ඔයා මගේ හිතත් අරන් ඔයා සැගවිලා ගියා red_heart red_heart,0
highly appreciate your effort please continue this as a zero to hero series cheers,2
dan lokui podi eka,1
facefuchsiawideeyes,1
මොඩ මූසල කෙවිනයගෙ පඩ ශෝ විතරයි,0
කොටස් වෙළෙඳපොළ ගැන අනිත් video ටිකත් ඉක්මනට ඕන,1
math red_heart smiling_face_with_smiling_eyes,2
අඩේ අදත් සුපිරී ඈ red_heart red_heart party_popper smiling_face_with_smiling_eyes,2
aluth ekak enakan hitapu aya like ekkak damugammata red_heart,2
අරූ කසිප්පු ගහන ගමන් සන්ලයිට් කැටේක නේද සුවද අහන්නෙ face_with_tears_of_joy hammer,2
ඒක නම් සුපිරි හිනා වෙලා ඉල ඇටත් ඇදිල ගියා face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,2
yes true,2
අර ජල පාලනය කරන අයියා සුපිරි beaming_face_with_smiling_eyes red_heart,2
හා එල,1
අනේ චමා ඔයා පස්යාල හන්දියේ තියෙන කීර්ති රෙස්ටුඩන්ට් එකේ කොත්තුව try කරන්නකෝ,1
red_heart red_heart red_heart red_heart thumbs_up folded_hands trophy wheel_of_dharma,2
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,2
yes face_with_tears_of_joy,2
red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart,2
ඒගොල්ලෝ යාලුවො මල්ලි face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,1
ඉතුරු කොටස් ත් ඉක්මනට ඕනි pleading_face pleading_face heart_suit,1
චීත්ත තිවංකයා චුට් මැණිකේට සෙට් උනොත් මේක බලන අන්තිම දවස එදාට,0
යකෝ මේ රටේ ඉපදිච්ච මිනිස්සුන්ට කථා කරන්න බැරිද තමන්ට වෙන අසාදාරණ crying_face crying_face crying_face,0
ado th balanaway mn deweni para me balanne me awrudde,2
අද ඉදන් තමයි දිල්හාරාට බඩු හමබුවෙන්න ගන්නේ කමෝන් තිවංක face_with_tears_of_joy face_with_tears_of_joy,2
i actually think it might be more his microphone during the course overview it becomes a lot clearer after the five minute mark when he switches to the actual content for those having trouble just take the time to listen and get used to it even if you have to reply a few parts to understand the differences in sounds its not like hes speaking gibberish its fluent english,2
මල්ලෝ red_heart,2
food review balnne muge vitharai ok_hand,2
ඉක්මනින් pidurangala එකකුත් ආවානම් මරු ඈ,1
crying_face crying_face crying_face,0
i was a sick crying_face i also admitted to the hospital till next month here so stressfull for my mind i ll just relax for a few minutes watching the kota s video s thanks a lot man much love all of you boys girls heart_on_fire,2
ithim face_with_tears_of_joy party_popper,2
meka balala hina wenne nathuwa inna puluwan ekek na,2
හම්මෝ හ්හුස්ම හිරවෙලා මං බය උනේ මෙතන ඉදන් මට බැන්න වගේ face_with_tears_of_joy face_with_tears_of_joy,2
අනේහරිම ෂෝක් මාමේදැක්ම ආසයි අපිටත් මාමා හදන කෑම කන්න face_savoring_food face_savoring_food face_savoring_food ඇත්තටම මාමේලොකුලොකු සල්ලි කාරයන්නට වැඩිය මාමගේ තියෙන සරල බවගැමි කමබොහොම වටිනවාබුදුසරණයි මාමේ,2
සිරිමත් බලලා සිරිමත් සෙට් එකම ආයි බලපු මම ඉස්සර ඒව පට්ට දැන් කොල්ලා ලොකු වෙලානේ crying_face,2
shanna posiya face_screaming_in_fear,1
මේකේ තියෙන කුණුහරුප අයින් කරලා දාන්න තිබ්බේ,0
පට්ට සාන්තයෝ face_with_tears_of_joy call_me_hand පට්ට face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy ඊලග එක එනකම් නොයිවසිල්ලෙන් බලා සිටිමි relieved_face folded_hands_light_skin_tone,2
vini tharam supiri na,0
moko vlog parakku adath vlog eka lassanai red_heart red_heart red_heart,2
alien growing_heart,1
thanks for watching guys ps i write weekly newsletter to help you master system design interviews consider subscribing it here,1
මේකේ තියෙන සමහර වචන තේරෙන්නෙවත් නෑ,0
අනේ කෝ අප්පා ඉතුරු කොටසදවස් දෙක තුනක්ම බලන් හිටිය දානකල් pleading_face අනේ ඉක්මනට දාන්න්කෝඔයාලගේ ෆිල්ම් නම් ඇබ්බැහියක් අප්පා smiling_face_with_hearteyes,2
මේක අවුරුද්දකට කලින් වුන දෙයක් ඒත් දැන්වත් පරීක්ෂණයක් කරල ඒ පොලිස් නිලධාරීන් ගැන හොයල බලන්න වොයිස් පට තියෙනවනෙ,1
his accent is incomprehensible no need to judge him for it or laugh at his accent however if he makes such an effort to create this long course he should have made an effort to learn how to speak first in a way that is intelligible otherwise all this effort is largely wasted,0
senurige kimba loku karahatto ballo balliyopirila,0
ඒ තමුසේ ලස්සන වෙලා ඔඉඒ කොස්ටියුම් එක මරු smiling_face_with_smiling_eyes,2
oya kiyana dewal honda wennathi eth apiwa control karanna enna epa,0
බෙන්ටෙන් ඔනෙ,0
you are in a thread where someone is asking for tolerance to those that complain about his accent if there is more people complaining from different places seems clearly the problem is not only mine,0
